"trial","k_CC","K_CC","k_KP","k_LP","k_PV","k_PC","K50","C50","w_K_HFRS","w_C_HFRS","k_P_CD8","k_CI","K_peak","L_peak","C_pro_peak","V_peak","P_peak","CD8_E_peak","mortality_prob","dialysis_prob","ecmo_prob","mortality_error"
95,0.57191165998413,143.575530836065,0.0542932289099652,1.23852829529491,1.93913525905459,0.051063717880984,11.2800360633145,160.529168223453,0.0831687115473307,0.0223537432188932,0.00438527754041905,2.44797612475926,0.168540645152341,0.215244157920079,5.76977463402791e-05,4284.58086453359,0.127422699107307,1.22692541272618,0.00108671029071035,0.0147215369599346,0.00214781852530235,0.0929132897092897
91,1.28417620758287,466.571116115126,0.191467581431093,1.17697512841703,1.92015657728379,0.0547929246828294,42.9524942555887,134.575867478001,0.174102037051022,0.021909531105631,0.0360767464944787,0.551697887518855,0.188198662291154,0.260474648655134,1.3119932857638e-05,4284.58086453359,0.156419715308732,1.22692540792942,0.00104676507284258,0.00436243948722377,0.0025979794088141,0.0929532349271574
44,0.713518064078516,92.3293063867404,0.182347554239084,0.71524225917636,2.70026754320462,1.56359775065406,31.3311352257708,42.8844096521656,0.160082334399794,0.0803766662769561,0.00113355656246127,7.88050409406521,0.169305098440455,0.168170931870426,0.000185405912893167,4284.5808645336,0.173017362840524,1.22692542019553,0.00102403490793218,0.00537468989950364,0.00167888592060654,0.0929759650920678
31,1.81619281984032,224.636397063577,0.140237293436686,2.80183352906282,1.5889615654256,0.428840316729794,16.9676812752232,405.04452553511,0.100569619729387,0.0357254212981839,0.00142612529296949,1.31203606526469,0.168541999798585,0.390597456598613,3.09940047319117e-05,4284.5808645336,0.102485737686297,1.2269254158953,0.00100216992619319,0.00983542272376062,0.00389077728885395,0.0929978300738068
19,1.87761842645726,112.802930355276,0.376685950625284,2.0828289689722,0.968294395487854,0.0941748519364574,13.8236584780866,448.631079638796,0.0877128985100228,0.104479357387289,0.00332411634689514,0.871466458164821,0.171659915804577,0.184086140725959,2.06370700794973e-05,4284.58086453359,0.0646441036391223,1.22692541504637,0.00100153183473413,0.0122655241540989,0.00183747886333343,0.0929984681652659
55,4.61077748042049,418.052917378313,0.106350563204664,2.57340072012891,3.33287897259655,0.654874769989401,12.6891733310616,116.03962398664,0.0717797010056937,0.0244757957918392,0.0063520560612645,1.2738699429645,0.170565346781631,0.764457567317036,3.00967934216319e-05,4284.58086453359,0.217953589680668,1.22692541270741,0.000997707517133148,0.0132635157723312,0.00758657949214216,0.0930022924828669
33,1.98923393459669,329.260487799286,0.0717303891053695,2.65146733966175,0.344281289388345,0.0686879863483655,33.8368920944864,131.321548647051,0.16220648310592,0.0317594891354488,0.0168012422487496,2.17495856978416,0.170933334694801,0.177999003613535,5.12796345957512e-05,4284.58086453359,0.0407398382406327,1.22692541095081,0.000972964176202823,0.0050262941701685,0.0017768273012432,0.0930270358237972
46,2.6055660349977,457.418347433879,0.338270549138719,0.181050217665455,1.2230025335039,0.822900149208455,19.5911238214104,56.4783440635901,0.0929166256068235,0.0380980177281009,0.034466345289793,0.908098737623411,0.201462474485862,0.0294136077583574,2.14982237281964e-05,4284.58086453359,0.111681367472802,1.22692541685136,0.000927491658520539,0.0101786836482119,0.000294049586991441,0.0930725083414795
12,2.14031306849931,432.868371221162,1.1521111840198,0.71856452720419,2.81386594986051,0.076059600196279,25.777102811213,173.413369812367,0.0652354882172288,0.0235107412152164,0.00614384495840743,5.16358535112402,0.327481845847735,0.180993480994372,0.000121536437679478,4284.58086453359,0.184706997446766,1.22692541372758,0.000879123846252156,0.0125449935384878,0.00180666486431589,0.0931208761537478
51,1.57444173967095,95.8813697316623,0.876761773147986,0.281078335371215,1.05133136086263,0.291525007977303,26.094103698921,47.5792423484398,0.110341049769957,0.0574174330153775,0.0064605783241521,2.40739114493962,0.185171210940114,0.0281264116631199,5.67436723958364e-05,4284.58086453359,0.0728209448362425,1.22692541685136,0.000862511896416293,0.00704628310998909,0.000281185029372303,0.0931374881035837
50,1.41170528608032,259.309716558601,0.160738791413219,1.70395301616629,0.808540584121082,1.97064934293916,28.9534738585613,117.824509096015,0.131285302909295,0.0397613213751124,0.00122566829386736,1.97597995333222,0.16818797174907,0.122053585495919,4.66020343007044e-05,4284.58086453359,0.0525944498934288,1.2269254076139,0.000847281131517015,0.00577535625298747,0.00121904796321118,0.093152718868483
69,4.25707253720904,60.1656302478746,0.0554653604253005,0.63081674215941,0.434727102815896,0.539558326709462,8.68277386753282,34.2270424282654,0.0545042783737017,0.139179841799384,0.0024252706778545,0.517360634063048,0.167747772032107,0.0258753164197263,1.23127308064478e-05,4284.58086453359,0.0298842222338441,1.22692541404508,0.000846358038355002,0.0189534333526982,0.000258686228317152,0.093153641961645
70,0.826886006798449,56.8731879848365,0.11896233495976,0.393397159372815,0.209424139240106,0.189904957712845,15.5342943812954,164.933766318969,0.0802015890144585,0.0779518542043259,0.0388961566709726,0.505408488518936,0.180817790975411,0.0586989718471612,1.20317591086924e-05,4284.58086453359,0.0917576944456851,1.22692541404508,0.000846063213546966,0.011505981566868,0.000586645363674746,0.093153936786453
84,1.76696115406372,57.279557531783,0.311048451694932,0.102554939081935,3.06826616153789,0.0630221756943849,30.1195133025274,136.816336009078,0.122259641588115,0.0209160784997166,0.00873750858113759,4.32094143012667,0.177416745854151,0.0284574922979665,0.000101727517983612,4284.58086453359,0.203218227712178,1.22692541404508,0.000843416160818038,0.00585593146139996,0.000284493963132018,0.093156583839182
49,0.520309588806878,53.1747523155493,0.470724825158599,0.696239660617379,0.441284046591137,1.48629273957377,19.8823530006296,184.401337571518,0.0726185530705483,0.0526744438280668,0.0474313495501059,9.79599862557963,0.231047212176834,0.127785389447824,0.000230435463485564,4284.58086453359,0.112564998172792,1.22692541404508,0.000836373322750858,0.011487227904396,0.00127622306786075,0.0931636266772491
41,0.854878488448719,188.807052900835,1.11200171493949,0.156776515903081,3.57628509756027,0.263097686499408,37.1217290538565,60.3678728030672,0.058089495102945,0.0220594111829367,0.046203807721638,2.13248879805166,0.432741691406714,0.0591697410631792,5.02812528585539e-05,4284.5808645336,0.270607387613666,1.22692540877398,0.000832870797987763,0.0115230406079227,0.000591347511840253,0.0931671292020122
97,4.66373143366891,318.872228236414,0.317442953951423,2.39825778034029,0.901694324185091,0.329295264575621,31.1867713691815,47.1422997249568,0.127253028483699,0.0479101422636593,0.00366225830386013,1.91364926548706,0.171249629446888,0.199335606595285,4.5136761051133e-05,4284.58086453359,0.0607212709734475,1.22692540810687,0.000826820944279889,0.00546111087349481,0.00198939050232749,0.0931731790557201
82,2.01960051648067,188.545315700098,0.0622735199024712,0.186130900935723,0.518788468471314,0.200203313898971,22.305740200685,42.6612815961139,0.107889340542853,0.0212623746048716,0.00591042820490152,5.39993713075834,0.168484962040643,0.00995677138445435,0.000127092608324663,4284.58086453359,0.0384960482729485,1.22692541404508,0.000802436988753488,0.00749680849153728,9.95578011018924e-05,0.0931975630112465
3,0.604515669296682,163.37356602624,0.210911066354533,2.1771334195245,0.843075990510343,1.09219197668621,23.8974487013211,293.838003798364,0.100225204230734,0.0795418128275358,0.0010155658980983,6.06204015228122,0.168331307543916,0.161818193265163,0.000142657362586215,4284.58086453359,0.054607785018103,1.22692541411967,0.000749382617182502,0.00699463335416133,0.00161556765026899,0.0932506173828175
60,1.05706397134311,186.571902095654,1.29650551957419,1.97509522895703,0.692514218680209,0.760195433289751,28.1905191652672,230.110814723031,0.0997469268645417,0.0364696427244226,0.00125210792409641,3.76239820632137,0.173627141562684,0.121726447523661,8.85972531050206e-05,4284.58086453359,0.0452269287472848,1.22692541365713,0.000719598530022715,0.00612135968008582,0.00121578454390177,0.0932804014699773
88,2.66916750938451,78.8675070553126,0.438659028717075,1.75817184416148,4.99001589180639,0.0521548578475703,30.2457632716177,53.5010702671679,0.0613094459699467,0.0800105223603886,0.00290906278174524,5.88760558550926,0.24905159043854,0.765908439952505,0.000138556745194249,4284.58086453359,0.320453387458235,1.22692541371675,0.000715464993842687,0.00816701434539374,0.00760086870460676,0.0932845350061573
10,1.71684581564459,50.262370877259,0.472633318631971,1.72209604535066,2.24705371130935,0.265627566477048,13.5448933157946,136.054934617866,0.0501238601380955,0.0409505269451563,0.0109646748836504,5.99030011081709,0.18439938192908,0.361239063680464,0.000140970893744948,4284.58086453359,0.153017050658436,1.22692541402132,0.000695867975381459,0.0134310911704616,0.0035993882404267,0.0933041320246185
8,2.98396254119904,183.06985851582,0.118406861297934,0.135803865937911,0.26345747576325,0.154151637581397,19.6162282912112,30.0201702035668,0.0726555805161541,0.131066595288588,0.0373802896734715,4.50867270066721,0.180255758489791,0.0195434263977598,0.000106140715031706,4284.58086453359,0.0884012142740165,1.22692541404508,0.000636285533225336,0.00910544306944815,0.000195396076889127,0.0933637144667747
29,1.70922322378733,103.733769966314,1.00985853930748,0.27017407041801,0.746400832214061,0.0699240520656162,28.371713021732,82.5513941578527,0.0537620057276627,0.0217261643322659,0.0418364804806959,1.53002371574424,0.288030769694909,0.0447565415411234,3.61184704538414e-05,4284.58086453359,0.100841958796267,1.22692541404508,0.000606133207603348,0.0100500120235223,0.000447365190224031,0.0933938667923967
27,1.56990521615554,61.950480080955,0.109205398835998,2.36844023252579,0.520000144255466,0.556499561467584,37.8523712966571,487.218595853996,0.108102151754795,0.0442190010016186,0.00174220380026617,1.15613063513174,0.167975042795418,0.112269691521198,2.7328971272029e-05,4284.58086453359,0.0346760146090372,1.22692541527938,0.000593693592251042,0.00441803031712826,0.0011214378803631,0.093406306407749
11,1.13682078055364,128.70787799469,0.414679721339206,0.743064230222612,2.02799890973552,0.214654757164661,39.8335879124798,450.024921002791,0.0759777848981045,0.086101314302563,0.0342963539893453,3.04865226120788,0.209641325077381,0.168865664060906,7.1818474083622e-05,4284.58086453359,0.161419541423633,1.22692541518193,0.000555094166523852,0.00523537509509235,0.00168580988654933,0.0934449058334761
39,0.899657799523384,235.254618215807,1.35469628796929,1.7752309144444,0.708407614928761,0.0669289037713063,30.85524015854,36.8285007726736,0.0614147552434045,0.0726198653972053,0.00350455079084257,0.88011373686911,0.182554541491576,0.117520046431264,2.08403507848687e-05,4284.58086453359,0.04828438481621,1.22692541576008,0.000451653951822024,0.00588168532126382,0.00117382098934095,0.093548346048178
28,1.83565992558505,430.635183851643,0.187563590447356,1.75285787272218,2.04604291693274,0.797432803235693,40.3734060528877,30.201390696186,0.0666513182206176,0.0447114020783214,0.0140393727622793,2.108377663808,0.175951117217305,0.345175697077182,4.97144469843651e-05,4284.58086453359,0.143074064752158,1.2269254169529,0.000443163753301551,0.00433918388592914,0.00343988332951054,0.0935568362466984
16,4.14024862483749,364.417967351913,0.16098423607573,0.241523452021662,2.18109190514678,0.787566706698708,39.6881770068922,279.435090163325,0.0634922347784765,0.0357131910722622,0.00214165212715956,5.23744928980088,0.169328023938712,0.0462791702721964,0.000123272835215851,4284.58086453359,0.140841174316623,1.22692541685136,0.000347276401536717,0.00424833475672227,0.000462577625634956,0.0936527235984633
100,1.26133378401136,399.342485267006,0.399974821416517,1.04878357615093,0.582813288439764,0.0709492801718843,41.9853588684228,198.155010734329,0.0513614972495492,0.0251195278882438,0.0275658403721569,1.9067576647791,0.199110904517638,0.115800728660689,4.49747529213685e-05,4284.58086453359,0.0669492776340763,1.22692541387316,0.00033625433997761,0.00472000491150796,0.00115666785680054,0.0936637456600224
73,1.04199691520212,357.556743137142,0.0626313305712493,0.18573945715988,0.949302310483607,0.174148839325209,29.5751836663078,347.262663567265,0.0517464281364682,0.105374416302177,0.00480555040744941,3.74401858757271,0.168424922968606,0.016506306739708,8.81651840146125e-05,4284.58086453359,0.0648044875839884,1.22692541685136,0.000321672634073969,0.00566255847749858,0.000165035826077398,0.093678327365926
92,2.99410650805037,167.923616970221,0.133448355698121,0.556995664748225,1.11026440994472,0.0688876444586836,39.4319011850757,146.640537893593,0.0555981463478649,0.0775722148412928,0.01163596516855,0.621952318384332,0.172237034989992,0.0628979384507301,1.47714778994524e-05,4284.58086453359,0.0814145457989792,1.22692541685136,0.000310468772260556,0.00434896560639533,0.000628584018118474,0.0936895312277394
20,0.558877700100695,88.0327262604229,0.182584689368034,0.171749444108043,0.532280739942396,0.0533437414726286,49.5174075884552,288.382045519514,0.0583905825118395,0.115418360704839,0.00875436695104967,1.76683490587324,0.172105755261851,0.0101723288690378,4.1685440982756e-05,4284.58086453359,0.0421212595431448,1.22692541404508,0.000275222935725131,0.00346362328146271,0.000101712942115404,0.0937247770642749
