"time","T","I","V","NSs","F_I","NK","F_II","C_pro","C_anti","P","PLT","K","L","CD8_N","CD8_E","CD4","IgM","IgG","C_RBV","C_FAV_gut","C_FAV","C_FAVI_RTP","Hgb_drop","arm","sample_id"
15,0.0456986296571585,180630.041407157,5387352.42250294,102022.701045211,9.33522444309817e-05,0.230488404650759,0.00939126053369876,0.0275797372477229,0.000271497350235824,286.73460229793,572.844586378872,30.4306057204274,1030.82277701381,35.8019206253996,49.5296015096865,0.51462326547313,0.200669213206139,0.0240292382161354,0,0,0,0,0,"placebo",1
15.5,0.0399433207070053,146166.617008862,4454722.89814681,85419.0513993587,0.000102290884922714,0.220881950201791,0.00905780726125129,0.0225296930224785,0.000239878732471198,266.882726727791,612.147138054379,28.9039223783672,1016.55686910997,35.9813489179727,50.7935204781935,0.521552191273005,0.199823713620152,0.0258609913354177,0,0,0,0,0,"placebo",1
16,0.0365453903227697,112909.194799334,3553467.90668444,69356.4198393187,0.00011205951304213,0.209200387748321,0.00865596915064037,0.0176533173003255,0.000208963226602755,246.6588218108,658.084926062987,27.2916593302696,997.219349359869,36.1427393911488,52.0146662017457,0.528158941091926,0.198176513234442,0.0276968525319097,0,0,0,0,0,"placebo",1
16.5,0.0349413622029672,80886.503111184,2684456.87957303,53851.9213357359,0.000121865296749769,0.194739081316785,0.00816436507976771,0.0129549261842962,0.00017882958936356,226.204774670074,712.010477095626,25.6114438503187,973.225112527871,36.2835283816894,53.1931460513574,0.53443986028478,0.195758870918644,0.0295278942190625,0,0,0,0,0,"placebo",1
17,0.0348507152710415,50126.5378294862,1848441.5532804,38920.0305156554,0.000128811407387881,0.17641284978858,0.00755087576368806,0.00843840490883804,0.000149542815506017,205.647654054457,775.699354350509,23.8792467303874,944.990762573686,36.3955694739173,54.3285762213679,0.540367176387956,0.192604343915127,0.0313453002343118,0,0,0,0,0,"placebo",1
17.5,0.036197192520993,20686.8904813966,1046428.03079704,24577.5324395318,0.000121563606772485,0.152459670769117,0.00676492466384939,0.00411011716016101,0.000121158528038547,185.101573761831,851.510679897439,22.1095018723268,912.929912344346,36.4442529891973,55.418828843692,0.545800720666303,0.188748883383076,0.0331402710368067,0,0,0,0,0,"placebo",1
18,0.0390697279928918,4.40390895123636e-06,317782.741856521,11271.5070378178,5.29844045724043e-05,0.120654207086814,0.00572596924051573,0.000397870884720154,9.38087020815122e-05,164.684526241703,942.610192557403,20.3153049661805,877.450280522741,34.9540975146754,56.4296572368637,0.541999461908481,0.184260424901736,0.0348996590981766,0,0,0,0,0,"placebo",1
18.5,0.0432259454934384,9.98933376791524e-07,65891.8130611749,4407.70065605672,1.19783493096385e-05,0.0920553107831932,0.00454917281970896,2.52235046762884e-05,7.05626367115068e-05,145.233220559766,1051.54208912655,18.5164232488307,839.040643802623,30.782671724813,57.0558078523097,0.518935023199358,0.179682973727422,0.0365636815745659,0,0,0,0,0,"placebo",1
19,0.0481133292559901,2.29704579444754e-07,13662.3507403169,1723.6226787073,2.70798287514215e-06,0.0702352446340943,0.00352223242834217,1.39324386669924e-05,5.29856019626821e-05,127.766496002203,1176.73198199164,16.7575778202079,798.509723794503,27.1090629691045,57.2582511969219,0.496852036375404,0.17521923692914,0.0381179970362387,0,0,0,0,0,"placebo",1
19.5,0.0536103328836038,5.32113560512137e-08,2832.78062632646,674.019262212012,6.12202180469484e-07,0.0535872305129579,0.00270196866561069,1.05968721403974e-05,3.97856238395739e-05,112.343396946961,1316.89110317561,15.0824198628003,756.739187776009,23.8738629367496,57.1040987950551,0.475708769432311,0.170866389581256,0.0395688346711004,0,0,0,0,0,"placebo",1
20,0.0597386643750869,1.23927653766453e-08,587.346872454218,263.573908278248,1.38402470728438e-07,0.0408853306463291,0.00206567602670272,8.10523482371068e-06,2.98743125827489e-05,98.777512003997,1472.07916742696,13.5186713033903,714.488983699206,21.0247521391271,56.6516686289456,0.455465240593018,0.166621676935735,0.0409221073548641,0,0,0,0,0,"placebo",1
20.5,0.0665584283102177,2.89891804372536e-09,121.778668099362,103.070058999977,3.12890837707432e-08,0.0311941899827076,0.00157722860412544,6.19036427932629e-06,2.24322654276931e-05,86.8557298595316,1642.94801343694,12.080139127581,672.375157298824,18.5156546853143,55.9515717036056,0.436083163683322,0.162482412678789,0.0421834244387745,0,0,0,0,0,"placebo",1
21,0.0741447767945071,6.80646711789271e-10,25.2489439807053,40.3053440741479,7.07362326428834e-09,0.0238001618450477,0.00120371170967581,4.72486249352692e-06,1.6844249572593e-05,76.3806509037213,1830.34349934549,10.7709223126184,630.884586787445,16.3059933398482,55.0476672191473,0.417525880465186,0.158445977230818,0.0433581043333231,0,0,0,0,0,"placebo",1
0,995474.363023536,3918.94210784108,72269.0606227599,1054.40004542611,0.000528933646809834,0.0031489500554726,8.15366021341273e-05,0.00048374845509606,8.33400562805259e-07,0.292032898936462,157706.127037515,0.116569243019885,0.0234975928327067,7.42697179613071,1.59050945701007,0.0787864092160368,1.67627963662964e-05,1.98329305658123e-08,0,0,0,0,0,"ribavirin",1
0.5,991020.316847066,8012.08759599516,145837.308902365,2119.6534435702,0.000525512785174794,0.00616988963459751,0.000159476112094319,0.000982317746963141,1.66014029540654e-06,0.579380626071041,150897.068701002,0.136341971859077,0.0892213747851226,9.78952711545829,2.38166376474713,0.101583094581254,4.57102174066619e-05,7.55379020260628e-08,0,0,0,0,0,"ribavirin",1
1,981905.161820901,16873.570753845,303310.074819434,4387.27752025519,0.000510259561058025,0.0121309101189699,0.00031321555408422,0.00205632945761281,3.3851520135302e-06,1.17012701678451,143898.142776862,0.164887139425279,0.28549988078636,12.1633834891029,3.37481650223282,0.124777420851934,0.000120489846601889,2.60038511811017e-07,0,0,0,0,0,"ribavirin",1
1.5,962846.723364829,36237.5851227511,646317.400816904,9312.10761708266,0.00047067551834747,0.0234532884045939,0.000611273595074485,0.00440157092882155,7.08206696512137e-06,2.42050247214245,136204.46819098,0.212448520866362,0.748928904478779,14.4365369914367,4.55537239788232,0.147716485144109,0.000310470937238564,8.31363049262494e-07,0,0,0,0,0,"ribavirin",1
2,922992.292399839,77903.8313700246,1390083.43945585,19996.3569563191,0.000397471765861185,0.0429131029122007,0.00115138898855705,0.00947364020946284,1.50840451066718e-05,5.10975681146067,126823.372801803,0.301527942892541,1.77943101111739,16.5502766129614,5.90093570875315,0.170041425125674,0.000782740689531464,2.51033087228268e-06,0,0,0,0,0,"ribavirin",1
2.5,842846.155622008,162895.60457862,2945593.86028402,42465.1758667973,0.000298373330014698,0.0713394766936079,0.00201360673015575,0.0199713697023999,3.21461573627004e-05,10.8602551501185,113944.791715846,0.480489347457208,4.02468951117884,18.4841721801723,7.38635973478109,0.191586126238607,0.00191249046491942,7.20373188086121e-06,0,0,0,0,0,"ribavirin",1
3,697943.782758827,316789.385741849,5924551.52670928,86115.425819274,0.000199866758349541,0.105648971451388,0.00317803522813117,0.0395886111432265,6.6650137037404e-05,22.6876336705716,94949.2544723144,0.84699603857709,8.81074910997433,20.2391576001652,8.98684027990027,0.212290952038194,0.00443134354418624,1.95492536542598e-05,0,0,0,0,0,"ribavirin",1
3.25,618335.969671485,401819.699467477,5543095.39471663,117337.422630916,0.000241817760498191,0.155452313532125,0.00416550867402138,0.0117424162109916,7.39116639776245e-05,30.1000827398733,82775.9971774866,0.829590438808196,12.0124740026712,21.0526461303,9.82295829136261,0.222324668261456,0.00650132934298319,3.13636996987428e-05,54.0970673067784,0,0,0,0.243874731459535,"ribavirin",1
3.5,549906.862114879,475332.387459838,5818007.5002401,150438.239481905,0.000231831554923819,0.202100665238858,0.00558365206601572,0.00851820109524256,7.13279694105867e-05,37.0575580194564,69967.4593095755,0.847654591688497,16.0112627048229,21.8255531435413,10.6793996413068,0.232146870580078,0.00911505572890405,4.89989809236032e-05,78.7280739752646,0,0,0,0.593990397464302,"ribavirin",1
3.75,485608.140317086,543821.508696963,6352189.27687736,183443.972844664,0.000206979831938772,0.244955411649758,0.00716541198661556,0.00880116950409262,6.84127306026487e-05,44.2519202570812,57389.9154612788,0.894326002829254,20.7465675447402,22.5598231118834,11.5536588211536,0.241760514106429,0.0122533338965308,7.41103994969036e-05,102.631550333258,0,0,0,1.04497703870673,"ribavirin",1
4,424002.724162356,608268.581496108,6981235.72671544,215649.631963694,0.000181274387578996,0.283950715978976,0.00876318287271647,0.0095769515665025,6.63729892841364e-05,51.9256903033583,45640.2242906593,0.965434844739299,26.2233343998838,23.2574561455109,12.4433917853165,0.251169300289549,0.0159117155991637,0.000108450645930177,125.828985570875,0,0,0,1.59166721962071,"ribavirin",1
4.25,365530.930337899,667844.506241221,7626838.79498428,246585.126153282,0.000159016348791849,0.319211801046897,0.010299178254461,0.0103902676151985,6.52395494754328e-05,60.1280525657724,35154.5565100152,1.05795159070268,32.464858437977,23.9203956969521,13.3464113530977,0.260377142019817,0.0200808674597006,0.000153867946692465,148.34123414849,0,0,0,2.22908918258003,"ribavirin",1
4.5,311136.46841439,721304.479935681,8244957.6093025,275760.502779436,0.000140938712040885,0.350940531210002,0.0117350793998941,0.0111503274453291,6.48749991391465e-05,68.8135928584136,26217.6547150982,1.16929117728748,39.4920949145752,24.5505012972804,14.2606797106234,0.2693880110904,0.0247396677445518,0.000212273966586118,170.18853454501,0,0,0,2.95246022117993,"ribavirin",1
4.75,261699.243737139,767576.772364531,8807654.11342687,302663.254061903,0.000126634509384321,0.379371834273339,0.0130545529860687,0.0118237059931885,6.51193261606049e-05,77.8849151356823,18952.5404077271,1.29699591508895,47.3137555919203,25.1495419516644,15.1843003404248,0.278205880571926,0.0298540291672181,0.000285598659493483,191.390527448315,0,0,0,3.75718026690754,"ribavirin",1
5,217800.268870144,806004.863906615,9296915.26799721,326823.160590293,0.000115443324874362,0.404753182698375,0.0142533814967237,0.012392414846532,6.58153003387801e-05,87.2153153630851,13324.9171353375,1.43859867618675,55.9214951370782,25.7191958710414,16.115509999048,0.286834697400828,0.0353786529171823,0.000375742116693399,211.966273412424,0,0,0,4.63882568058463,"ribavirin",1
5.25,179655.189386526,836404.48792229,9702426.76132748,347876.214540377,0.000106741422937565,0.427333206596935,0.0153339200114109,0.0128480602345526,6.6816931977097e-05,96.6641261245689,9171.8491213966,1.59158098156142,65.2880655083914,26.2610525375071,17.052670942191,0.295278366900941,0.0412602196423554,0.000484530034340637,231.93427000233,0,0,0,5.59314324100787,"ribavirin",1
5.5,147143.641360952,859012.72254528,10020330.9454417,365603.519632778,0.000100014391600201,0.447354723365759,0.0163019763946003,0.0131900692679624,6.79945800566523e-05,106.088623152982,6248.81583281332,1.75338394095189,75.3675287858535,26.7766157612492,17.9942634694867,0.303540743073209,0.0474410110585225,0.000613676898299138,251.312468417173,0,0,0,6.6160443305592,"ribavirin",1
5.75,119888.23130208,874381.999704518,10252004.1530582,379940.895391519,9.48576099423107e-05,0.465050303178375,0.0171650451181704,0.0134238861263348,6.92380894898934e-05,115.353319249789,4281.64453885317,1.92144765875862,86.0969737022461,27.2673071831142,18.9388788173539,0.311625622129631,0.0538622677925809,0.000764758774059003,270.118289629174,0,0,0,7.70359930623535,"ribavirin",1
6,97349.0477659311,883259.196069678,10402693.7010714,390964.513074069,9.09575161876866e-05,0.480639476157963,0.0179313004185452,0.0135589827060885,7.04580404425167e-05,124.336646547535,3010.02485597906,2.09326340076167,97.3992600542615,27.7344699683962,19.8852124059144,0.319536738089112,0.0604668776240653,0.000939195776460635,288.368640043467,0,0,0,8.85203205277988,"ribavirin",1
6.25,78910.7532995183,886476.70917984,10480137.8847275,398861.671207687,8.80713940029499e-05,0.494327080493293,0.018609019557256,0.0136069973889443,7.15853283257735e-05,132.935048910324,2214.9055785486,2.26642812051765,109.186343634055,28.1793725535034,20.8320574387791,0.327277759780009,0.0672012451971715,0.00113824305716407,306.079926701194,0,0,0,10.0577147097427,"ribavirin",1
6.5,63950.306821535,884869.066938367,10493334.2552857,403895.820851886,8.60105466406979e-05,0.506302433610605,0.0192062532873113,0.0135802293028295,7.25694940976475e-05,141.064753193701,1729.01382845488,2.43869452534458,121.362785197769,28.6032123685448,21.7782988457653,0.334852288860624,0.0740163827272533,0.00136298853017243,323.268072028462,0,0,0,11.3171625704347,"ribavirin",1
6.75,51882.2318149363,879217.979013373,10451566.3386778,406372.845047147,8.46274173658901e-05,0.516739104532444,0.0197306410934214,0.0134905805786138,7.33762886871826e-05,148.661693720672,1434.65394729718,2.60801239365206,133.829129480902,29.0071194877279,22.7229075595242,0.342263858606963,0.0808683672430057,0.00161435543127194,339.948528130539,0,0,0,12.6270291500166,"ribavirin",1
7,42183.8765443401,870222.250289267,10363723.456024,406612.807544075,8.38060082381838e-05,0.52579512261898,0.0201893130459721,0.0133489174896643,7.39849145848215e-05,155.680147258808,1254.62063288379,2.77255873296823,146.484937863728,29.3921601715055,23.664935112609,0.349515933234757,0.0877183444360655,0.00189310802452457,356.13629074423,0,0,0,13.9841013941852,"ribavirin",1
7.33333333333333,32170.4525255794,854058.012773512,10196192.8538054,403991.412124156,8.34268287371981e-05,0.535963960382603,0.02070991347506,0.0131060299926238,7.44750183856802e-05,164.092909338715,1112.94413830023,2.98199837935941,163.484299368633,29.8779302320275,24.9154581583129,0.35894312051709,0.0967902820326453,0.00230841646424114,368.148170719818,0,0,0,15.8350813573658,"ribavirin",1
7.5,28162.0472042258,844528.956176512,10098481.0534164,401614.082507577,8.34957529324193e-05,0.540313894950979,0.0209351352024227,0.0129658058561289,7.45884913256376e-05,167.896291448512,1066.32033012955,3.0817352927358,171.975769681034,30.1096086544137,25.5378255867026,0.363555108076917,0.101280393674514,0.00253507831382324,374.108799748085,0,0,0,16.7491508853967,"ribavirin",1
7.66666666666667,24696.3972247796,834203.29091659,9998858.05821555,398630.332893849,8.37126793459744e-05,0.544217005199236,0.0211390884953263,0.0128252016590734,7.46178712238881e-05,171.435284445287,1029.58778594785,3.17790437661292,180.428170752297,30.3341695019638,26.1579728685013,0.368100645126124,0.105729759328649,0.00277454427575545,366.705305540611,0,0,0,17.6289789265401,"ribavirin",1
8,19102.3956768657,811569.467884103,9767023.01480417,391118.648483879,8.45476620721716e-05,0.550817009091317,0.0214890057989261,0.012498553277099,7.44272342784654e-05,177.726526689743,975.445447130331,3.35806935943837,197.120326982469,30.7629385526084,27.3908081175743,0.37699614729857,0.114479710014097,0.00329213636201036,365.318982980159,0,0,0,19.3676269956117,"ribavirin",1
8.33333333333333,14901.7864586853,786849.425679615,9504962.12552771,381941.327446677,8.5845776615488e-05,0.55598814061225,0.0217703447368353,0.0121361294796491,7.39200171380853e-05,182.986027252288,937.417384911165,3.52099420820887,213.385805586459,31.1661429336547,28.6124800542366,0.385637053504079,0.122992664104099,0.003861455894134,363.986987262503,0,0,0,21.0527971946653,"ribavirin",1
8.5,13207.2974601407,773878.099398864,9361300.70340131,376853.038321617,8.66496411471767e-05,0.55809976557258,0.0218882341593804,0.0119386698030305,7.35545864655098e-05,185.237413288688,922.438026094102,3.59560151099472,221.30923821999,31.3587143222319,29.2187133061892,0.389864296272697,0.127147628525528,0.0041654990644711,370.029964803538,0,0,0,21.8859669600116,"ribavirin",1
8.66666666666667,11733.7880723692,760573.978388084,9218701.68202738,371487.545233549,8.75453533746843e-05,0.559920260430326,0.0219923266768363,0.0117468009698298,7.31199736163273e-05,187.242896884615,909.551010315853,3.66572723481267,229.070172490961,31.5455447105819,29.8216760460591,0.394030579960401,0.131229036120633,0.0044824155756094,362.707189442841,0,0,0,22.6862020152295,"ribavirin",1
9,9331.80822387167,733151.396885921,8913833.81648328,360065.086996924,8.96038664951722e-05,0.56277301118789,0.022162822540129,0.0113374704610772,7.2054637195787e-05,190.536024899464,888.954378481164,3.79176942228536,244.039575059268,31.9027732106591,31.0172398892976,0.402183736625154,0.139155765055476,0.00515460639465455,361.477544005331,0,0,0,24.2694968586766,"ribavirin",1
9.33333333333333,7499.5088089706,704897.592935426,8595006.38846895,347915.429403296,9.19937193585927e-05,0.564679551630737,0.022288487037203,0.0109134749235679,7.07528733131922e-05,192.911684358694,874.052280215408,3.89899783590459,258.180505453507,32.2393349848173,32.1981581899862,0.410103331396565,0.146745227933081,0.00587732412968454,360.296085593167,0,0,0,25.8042820116368,"ribavirin",1
9.5,6750.25821118825,690538.253637786,8428667.92639326,341628.655578202,9.3308888112411e-05,0.565314524673686,0.022336289301637,0.0106921354166746,7.00219926926184e-05,193.771161734796,868.418302775484,3.94552449252503,264.909941486263,32.4003053539254,32.7828445179909,0.41397761631311,0.150406123775629,0.00625733588040517,366.412104931699,0,0,0,26.564070400617,"ribavirin",1
9.66666666666667,6092.51277693352,676059.263807923,8265941.0066827,335227.471866135,9.46990457636506e-05,0.565749880162427,0.0223748956236766,0.0104789691257887,6.92432718033453e-05,194.420942028826,863.873181166411,3.98759591022564,271.399093991669,32.5566230149038,33.3635478268705,0.417795974367663,0.153974379041986,0.00664959389097516,359.160925867647,0,0,0,27.2921045506567,"ribavirin",1
10,5004.60806302802,646831.372028385,7929589.1256689,322149.191109691,9.77133656102649e-05,0.566073737271284,0.022426673200592,0.0100372226606724,6.75531615885523e-05,195.117500881809,857.757765500873,4.0579896811509,283.62001273023,32.8559252020534,34.5126444118872,0.425268082024013,0.16082407197856,0.00747019299460769,358.070250490485,0,0,0,28.7344601788538,"ribavirin",1
10.3333333333333,4157.49843038996,617370.148938368,7588298.93707091,308797.1030985,0.000101037908160555,0.565723096519419,0.022447609858676,0.00959084274628224,6.57080571056473e-05,195.056066511737,855.233217869044,4.11079105662043,294.785120162362,33.1384321724691,35.644791669069,0.432525881295358,0.167278525670723,0.00833767244071584,357.022316224113,0,0,0,30.1327949971002,"ribavirin",1
10.5,3805.51673742773,602592.673736677,7413855.55412484,302048.061384594,0.00010282021855356,0.565314328579555,0.0224474950509837,0.00936198775079665,6.47345128266555e-05,194.758056103926,855.204690784196,4.13074262404831,299.95759813749,33.2737346953831,36.204331350409,0.436076310286002,0.170353420500739,0.00878848262221227,363.203122465636,0,0,0,30.8259948197937,"ribavirin",1
10.6666666666667,3493.2752585214,587802.663535676,7243956.80167437,295263.710763989,0.000104680446763245,0.564754263313531,0.022440761987305,0.00914193898288064,6.37313948027223e-05,194.291169862053,855.952771662822,4.14674891842708,304.851964731386,33.4052444350043,36.7594316575014,0.439575413379829,0.173324901219855,0.00925037722229572,356.015448144362,0,0,0,31.4885072125599,"ribavirin",1
11,2968.92785007989,558233.817809985,6898097.62257926,281623.237235014,0.000108654527202709,0.563209604041604,0.022408538505857,0.00869224415818499,6.16444580821897e-05,192.8763471768,859.662431504678,4.16670815043215,313.79223720079,33.6573789209197,37.8560957687946,0.446422537258223,0.178952962686579,0.0102064656397042,355.04803696484,0,0,0,32.8029487857393,"ribavirin",1
11.3333333333333,2552.35564579465,528751.446027638,6551987.90174816,267935.96915898,0.000112979003513778,0.561118927477277,0.0223527726195039,0.00824320241864405,5.94664195845222e-05,190.863586566729,866.18036823578,4.171576134414,321.59023539384,33.8957749312066,38.934396433471,0.453072932809742,0.184154800826472,0.0112039277478714,354.118536464071,0,0,0,34.0774270194943,"ribavirin",1
11.5,2376.71111170696,514066.402223951,6376975.25668089,261090.635805686,0.000115281652053447,0.559876296774761,0.0223164921208454,0.00801532279749672,5.83484389585359e-05,189.648610834329,870.451380932429,4.16856348713491,325.058725553755,34.0100946434137,39.4665596183909,0.45632608406208,0.186593993480046,0.0117175041954317,360.356807671311,0,0,0,34.7101780263729,"ribavirin",1
11.6666666666667,2219.47513815504,499430.032511583,6206687.19464159,254251.510379381,0.0001176778183174,0.558500536647467,0.0222747797233758,0.00779603354856591,5.72144521503757e-05,188.302968555587,875.383156506711,4.16229593013061,328.241383508987,34.1212995093132,39.9940194742005,0.459532103420224,0.188924603791846,0.012240603023905,353.225461014895,0,0,0,35.3132060913068,"ribavirin",1
12,1952.11966708757,470333.429825325,5863093.26444208,240611.201538272,0.000122779980638766,0.555361963290668,0.0221754020613696,0.00735177990880143,5.49038759276023e-05,185.242445578902,887.19624650134,4.13982522027285,333.750832314544,34.3347522476111,41.0347170467724,0.465805377945946,0.193258462847437,0.0133141973111238,352.367383211474,0,0,0,36.5115085310526,"ribavirin",1
12.3333333333333,1736.51176405324,441516.856622744,5521975.22165001,227049.912186287,0.000128319703784371,0.551700388772103,0.0220550405733043,0.00691134084858108,5.25483204409774e-05,181.727719896924,901.587333699212,4.10512009090749,338.13215513312,34.5368695229539,42.0563011118105,0.471897911851354,0.197154204277394,0.0144222990720483,351.542931586965,0,0,0,37.6735166468844,"ribavirin",1
12.5,1644.72898365664,427228.846409152,5350706.71209037,220308.361544501,0.000131267831858477,0.549671085916365,0.0219870013399494,0.00668943172097887,5.13573126934169e-05,179.813601080119,909.749506187497,4.08339629377829,339.905675438439,34.6338910992724,42.5598816632441,0.47487796471506,0.19893753904023,0.0149885084130846,357.832173369544,0,0,0,38.2513705706788,"ribavirin",1
12.6666666666667,1562.14868618911,413028.377479142,5183997.91754079,213597.366728323,0.000134336669295458,0.547502744698212,0.0219136740735723,0.00647549810631343,5.01598882803428e-05,177.802190508125,918.561854782287,4.05912278090213,341.406146574671,34.7283281384719,43.0586373808855,0.477814687267643,0.200611241027004,0.0155623949666591,350.750788423308,0,0,0,38.8003739000899,"ribavirin",1
13,1420.98647568189,384910.010368607,4849740.00612109,200279.127161844,0.000140876378842128,0.542745473076658,0.0217508655099599,0.0060449346488239,4.77493124411474e-05,173.506948026719,938.16012746022,4.00275263549403,343.599725902613,34.9097483258355,44.041639685806,0.483560511664764,0.203630439520352,0.0167318847527619,349.989687488997,0,0,0,39.893186262761,"ribavirin",1
13.5,1258.30828689846,343505.736897441,4359781.25893666,180601.206853139,0.000151775768431045,0.534477570048925,0.0214644110992207,0.00541463435237966,4.41145885006098e-05,166.457921776911,972.644296734935,3.90089473468749,344.936764339674,35.1642800342107,45.4798076461699,0.491868791820629,0.207343435334509,0.0185353695037155,342.346699473387,0,0,0,41.4412596350481,"ribavirin",1
14,1140.94783965632,303122.028779769,3890841.87852776,161337.66242828,0.000164150190070729,0.524680539109731,0.0211224293175128,0.00480793716883074,4.04950926648423e-05,158.815893559564,1013.50342323982,3.7816785783657,344.051598535168,35.3991733570101,46.8743939653793,0.499817642637102,0.210088985825477,0.020389705861018,322.421470443708,0,0,0,42.7484561486877,"ribavirin",1
14.5,1058.53605879804,263844.891725937,3433221.28052576,142539.865695481,0.000178244739772524,0.513113441290685,0.0207173022249359,0.00421515346091279,3.6909774881335e-05,150.697585430246,1061.17319114939,3.6475900410652,341.093831304474,35.6158452729682,48.2255628035605,0.507420877261205,0.21188495279038,0.0222854335120348,303.655927640619,0,0,0,43.83466959083,"ribavirin",1
15,1004.34162823656,225743.375859571,2985628.22091851,124249.435023898,0.000194318442971979,0.499436617487098,0.0202383970253433,0.00363705460177918,3.33707930099441e-05,142.192387176494,1116.3621594614,3.50092422633942,336.22089377497,35.8154201224161,49.5335986222031,0.51469111256489,0.212753873895444,0.0242129767785887,285.982575119154,0,0,0,44.7184071016469,"ribavirin",1
15.5,974.033445830319,188872.017914839,2548387.9278273,106499.79212392,0.000212617313486548,0.483175899428318,0.0196708475590666,0.00307440263404962,2.98884608115341e-05,133.378087412725,1180.04285563477,3.34372727332152,329.592167271452,35.9986677414729,50.7988683303134,0.521639432355719,0.212722304124881,0.0261627243098247,269.337845325029,0,0,0,45.4168787171283,"ribavirin",1
16,965.057803029979,153272.727408853,2122049.97641986,89317.3540868691,0.000233274559149042,0.46366444411554,0.0189938357345049,0.00252776832951997,2.64714778031121e-05,124.324496326909,1253.4693817075,3.17781990654437,321.366121353672,36.16585912516,52.0217753810465,0.528274697977466,0.211820214110681,0.028125099678307,253.661870468111,0,0,0,45.9460814277691,"ribavirin",1
16.5,976.290110592267,118976.669792917,1707115.1604517,72722.5230376596,0.000256018771701306,0.439945866729995,0.0181778405572389,0.00199755323808203,2.31270697413499e-05,115.094561060679,1338.2334570935,3.00482711740458,311.698397440167,36.3164231138937,53.2026929826112,0.534602003914909,0.210080443762848,0.030090621513963,238.89826715965,0,0,0,46.3208780266575,"ribavirin",1
17,1007.85908113791,86006.80412502,1303998.24430228,56730.6898763818,0.000279292365375051,0.410606457912793,0.0171799973904678,0.00148402242262576,1.98611342215041e-05,105.744968158778,1436.35326673931,2.82620242139662,300.74036796933,36.4480295648448,54.3418422873483,0.540618680698843,0.20753822398687,0.0320499492327852,224.99393364298,0,0,0,46.5550710259482,"ribavirin",1
17.5,1061.10192834804,54383.3929108169,913057.794524899,41353.7262087591,0.000297267158847414,0.373468704634739,0.0159358676399875,0.000987370434104219,1.66784164800887e-05,96.3266749838177,1550.39945589561,2.64324700260101,288.638040211948,36.5535162815172,55.4390005280007,0.5463011539832,0.204230814283691,0.0339939008607284,211.898858782127,0,0,0,46.6614719789233,"ribavirin",1
18,1138.63240131894,24148.5681471748,534740.177047842,26604.316648685,0.000287334452655241,0.324995993089683,0.0143439622114939,0.000507981197697174,1.3582839662966e-05,86.885599131092,1683.67007292558,2.4571260149672,275.53126953473,36.6044645470143,56.4924605778693,0.551535617826909,0.200197496208281,0.0359133740630912,199.56594218381,0,0,0,46.6519664650856,"ribavirin",1
18.5,1244.46523618124,0.0769942253138181,177644.531293653,12688.2717547052,0.000143555328685205,0.259769673227114,0.0122374853839784,6.7747978423862e-05,1.05813923747851e-05,77.4662883194465,1840.42626218457,2.26888895004614,261.553433830394,35.5680579813848,57.4814255109789,0.550455749252454,0.195492890214978,0.037796889146033,187.950824788131,0,0,0,46.5375750083875,"ribavirin",1
19,1377.90213183583,0.017472849809738,36831.3411250593,4961.7338891362,3.24551732275167e-05,0.198196161002224,0.00976863465579345,5.42676176884969e-06,7.96957409332438e-06,68.4027191373039,2024.7544634782,2.08033409733938,246.859088918784,31.3235607277264,58.1157142044127,0.527033519321223,0.190636399915695,0.0395847314658123,177.011729316058,0,0,0,46.3285101773331,"ribavirin",1
19.5,1530.99160833105,0.00401041929326849,7636.17386509013,1940.27860496883,7.33792569843713e-06,0.151217345868468,0.00757606856443138,3.29961826707385e-06,5.9872996426398e-06,60.2288981034513,2235.36673202513,1.89676268359778,231.72909872676,27.5854471556339,58.3189977192513,0.504606375371827,0.185900555143138,0.0412548170250727,166.709310005856,0,0,0,46.0342300977256,"ribavirin",1
20,1702.29972561767,0.000927001886175781,1583.16972946591,758.742659681376,1.65930855879694e-06,0.11537397629219,0.00581528245762477,2.5342234213791e-06,4.49791305646668e-06,53.0042725508739,2469.35188921517,1.72353529393318,216.483766963907,24.293405626868,58.1595504903098,0.483133234829388,0.181282359426633,0.0428138149190925,157.006511093976,0,0,0,45.6634885984955,"ribavirin",1
20.5,1893.02547520207,0.000215444572004223,328.226394682146,296.704948904066,3.75360282340237e-07,0.0880266295058152,0.00444683149545582,1.95095269896385e-06,3.37910111176321e-06,46.6479002308287,2725.15795333643,1.56371325695025,201.39174758343,21.3942288958064,57.6967069646257,0.462573786895982,0.176778890234142,0.0442680588078607,147.868433532817,0,0,0,45.2243821959269,"ribavirin",1
21,2105.14094725654,5.02987098177877e-05,68.0478866103533,116.025916130866,8.4995365144638e-08,0.0671614826508773,0.00339562364666924,1.49980680691557e-06,2.53864038156809e-06,41.0611229713837,3002.20711292796,1.41847082832494,186.659691447228,18.8410385695055,56.9819612242941,0.442889215459417,0.172387297526892,0.0456235588759105,139.262209465707,0,0,0,44.7243941098432,"ribavirin",1
0,999552.924317377,430.583739157276,7082.70948864048,50.4159758474671,0.00421443418015909,0.00117204700527716,4.46866807346718e-05,9.81524225928481e-05,2.1480651035961e-07,0.0253971120058168,160969.781930142,0.0560614796841353,0.0036970538571931,0.630864484575346,0.115596198545403,0.0768714717477427,1.12940024788694e-06,1.37604382627005e-10,0,0,0,0,0,"placebo",2
